pathway,pathway_direction,pathway_median_d,pathway_n_reactions,pathway_n_significant,pathway_pct_significant,reaction_id,base_id,reaction_name,cohens_d,p_value,significant,gene_association_raw,genes,n_genes,ec_number,dataset
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00127_pos,MAR00127,Fatty Acid Intracellular Transport,2.1398994886654394,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00136_neg,MAR00136,Crmp Hs Transport,-0.34350557141370813,0.8281646794671529,False,No genes,,0,2.7.7.15,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00136_pos,MAR00136,Crmp Hs Transport,1.1392265161462694,0.5556320779987349,False,No genes,,0,2.7.7.15,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00137_pos,MAR00137,L-Carnitine Outward Transport (H+ Antiport),1.319648902032904,0.5556320779987349,False,Slc22a4,Slc22a4,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00138_neg,MAR00138,Carnitine Transport Peroxisome to Mitochondria,0.49587439327519084,0.7464141446048518,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00138_pos,MAR00138,Carnitine Transport Peroxisome to Mitochondria,0.49587439327519084,0.7464141446048518,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00142_neg,MAR00142,Diacylglycerol Transport,1.1027303902842347,0.5556320779987349,False,No genes,,0,2.7.1.107,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00142_pos,MAR00142,Diacylglycerol Transport,0.10762265070289953,0.9421186086074118,False,No genes,,0,2.7.1.107,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00155_neg,MAR00155,No name available,0.9582065309186765,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00155_pos,MAR00155,No name available,0.7356153805447894,0.6326029605011205,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00157_pos,MAR00157,No name available,2.586416109360202,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00158_neg,MAR00158,No name available,1.6931335812962023,0.5556320779987349,False,Agpat3 or Agpat4 or Egfr or Elovl2 or Elovl5 or Elovl6 or Esco1 or Esco2 or Hyal3 or Lpcat3 or Lpcat4 or Lpgat1 or Mboat2 or Mboat7 or Oxsm or Pnpla3 or Slc33a1,Agpat3; Agpat4; Egfr; Elovl2; Elovl5; Elovl6; Esco1; Esco2; Hyal3; Lpcat3; Lpcat4; Lpgat1; Mboat2; Mboat7; Oxsm; Pnpla3; Slc33a1,17,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00158_pos,MAR00158,No name available,1.9656273902705503,0.5556320779987349,False,Agpat3 or Agpat4 or Egfr or Elovl2 or Elovl5 or Elovl6 or Esco1 or Esco2 or Hyal3 or Lpcat3 or Lpcat4 or Lpgat1 or Mboat2 or Mboat7 or Oxsm or Pnpla3 or Slc33a1,Agpat3; Agpat4; Egfr; Elovl2; Elovl5; Elovl6; Esco1; Esco2; Hyal3; Lpcat3; Lpcat4; Lpgat1; Mboat2; Mboat7; Oxsm; Pnpla3; Slc33a1,17,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00164_pos,MAR00164,No name available,0.7335203339591966,0.6518302256823042,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00166_pos,MAR00166,No name available,0.7335203339591966,0.6518302256823042,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00167_neg,MAR00167,No name available,2.2047280455837996,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00167_pos,MAR00167,No name available,-0.6320132351387863,0.6855560624978708,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00169_neg,MAR00169,No name available,2.198156506575586,0.5556320779987349,False,Dbi,Dbi,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00169_pos,MAR00169,No name available,1.3112903470655495,0.5556320779987349,False,Dbi,Dbi,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00170_pos,MAR00170,No name available,1.0830436560726489,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00172_pos,MAR00172,No name available,1.0830436560726489,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00173_neg,MAR00173,No name available,3.0725027647204755,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00173_pos,MAR00173,No name available,-0.6320132351387863,0.6855560624978708,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00175_neg,MAR00175,No name available,0.7231814779633693,0.628918210561909,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00175_pos,MAR00175,No name available,0.7231814779633693,0.628918210561909,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00176_neg,MAR00176,No name available,0.500067566170987,0.7351341964433503,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00176_pos,MAR00176,No name available,-0.22769584840115986,0.8940691224411671,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00178_pos,MAR00178,No name available,1.2700257263749455,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00179_neg,MAR00179,No name available,3.300871725418054,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00179_pos,MAR00179,No name available,1.0147924615577695,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00182_neg,MAR00182,No name available,2.4846676516666206,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00182_pos,MAR00182,No name available,2.0289360947719985,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00183_neg,MAR00183,No name available,3.2657332664397036,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00183_pos,MAR00183,No name available,1.3210962761806113,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00185_neg,MAR00185,No name available,3.2657332664397036,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00185_pos,MAR00185,No name available,1.3210962761806113,0.5556320779987349,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00187_pos,MAR00187,No name available,1.226655837056956,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00190_pos,MAR00190,No name available,1.2266537154828174,0.5556320779987349,False,Abca1 or Ap1g1 or Car1 or Car12 or Car13 or Car14 or Car2 or Car3 or Car4 or Car5a or Car5b or Car6 or Car7 or Car9 or Nae1,Abca1; Ap1g1; Car1; Car12; Car13; Car14; Car2; Car3; Car4; Car5a; Car5b; Car6; Car7; Car9; Nae1,15,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00191_pos,MAR00191,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00194_pos,MAR00194,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00195_pos,MAR00195,No name available,1.0150026333523823,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00198_pos,MAR00198,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00199_pos,MAR00199,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00202_pos,MAR00202,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00203_pos,MAR00203,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00207_pos,MAR00207,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00208_pos,MAR00208,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00211_pos,MAR00211,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00212_pos,MAR00212,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00215_pos,MAR00215,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00216_pos,MAR00216,No name available,1.0157189362077188,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00219_neg,MAR00219,Bile Acid Intracellular Transport,-0.32250637837688656,0.8390136242051194,False,No genes,,0,1.14.19.1,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00219_pos,MAR00219,Bile Acid Intracellular Transport,-0.43875523723832976,0.7658372229536504,False,No genes,,0,1.14.19.1,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00220_pos,MAR00220,Bile Acid Intracellular Transport,1.0898529409457578,0.5556320779987349,False,No genes,,0,1.14.19.1,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00221_neg,MAR00221,"Lipid, Flip-Flop Intracellular Transport",1.2435012863723758,0.5556320779987349,False,No genes,,0,4.1.1.34,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00221_pos,MAR00221,"Lipid, Flip-Flop Intracellular Transport",1.0767050247502332,0.5556320779987349,False,No genes,,0,4.1.1.34,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00224_pos,MAR00224,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00225_pos,MAR00225,No name available,1.0660101362817962,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00229_neg,MAR00229,Dihydrofolate Reversible Mitochondrial Transport,0.26756523974200924,0.8686847437230165,False,No genes,,0,2.8.2.2,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00229_pos,MAR00229,Dihydrofolate Reversible Mitochondrial Transport,0.4887538990424676,0.7294159558112142,False,No genes,,0,2.8.2.2,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00231_pos,MAR00231,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00232_pos,MAR00232,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00235_pos,MAR00235,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00236_pos,MAR00236,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00239_pos,MAR00239,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00240_pos,MAR00240,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00243_pos,MAR00243,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00244_pos,MAR00244,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00247_pos,MAR00247,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00248_pos,MAR00248,No name available,1.0177687226262602,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00253_pos,MAR00253,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00254_pos,MAR00254,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00257_pos,MAR00257,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00258_pos,MAR00258,No name available,1.01548465694467,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00261_pos,MAR00261,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00262_pos,MAR00262,No name available,1.0189763238967322,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00265_pos,MAR00265,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00266_pos,MAR00266,No name available,1.0147988142961297,0.5556320779987349,False,Cd36 or Fabp1 or Fabp12 or Fabp2 or Fabp3 or Fabp4 or Fabp5 or Fabp6 or Fabp7 or Fabp9 or Slc27a1 or Slc27a3 or Slc27a4 or Slc27a6,Cd36; Fabp1; Fabp12; Fabp2; Fabp3; Fabp4; Fabp5; Fabp6; Fabp7; Fabp9; Slc27a1; Slc27a3; Slc27a4; Slc27a6,14,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR00269_pos,MAR00269,No name available,1.0147924615577695,0.5556320779987349,False,Abca1,Abca1,1,No EC,CD8
